sepID,eventTime,instruments,submissionTime,versionId,link,linkedEvents,sentNotifications
2014-09-11T02:40:00-SEP-001,2014-09-11T02:40Z,[{'displayName': 'GOES13: SEM/EPS >10 MeV'}],2014-09-11T02:50Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/6620/-1,"[{'activityID': '2014-09-10T17:21:00-FLR-001'}, {'activityID': '2014-09-10T18:18:00-CME-001'}, {'activityID': '2014-09-12T15:26:00-IPS-001'}]","[{'messageID': '20140911-AL-003', 'messageIssueTime': '2014-09-11T02:50Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/6621/1'}, {'messageID': '20140911-AL-004', 'messageIssueTime': '2014-09-11T02:55Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/6622/1'}]"
2014-09-11T04:25:00-SEP-001,2014-09-11T04:25Z,[{'displayName': 'GOES13: SEM/EPS >100 MeV'}],2014-09-11T04:34Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/6624/-1,"[{'activityID': '2014-09-10T17:21:00-FLR-001'}, {'activityID': '2014-09-10T18:18:00-CME-001'}, {'activityID': '2014-09-12T15:26:00-IPS-001'}]","[{'messageID': '20140911-AL-006', 'messageIssueTime': '2014-09-11T04:34Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/6625/1'}, {'messageID': '20140911-AL-007', 'messageIssueTime': '2014-09-11T12:23Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/6626/1'}, {'messageID': '20140912-AL-002', 'messageIssueTime': '2014-09-12T17:00Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/6638/1'}]"
2014-09-25T02:25:00-SEP-001,2014-09-25T02:25Z,[{'displayName': 'STEREO B: IMPACT 13-100 MeV'}],2014-09-25T02:54Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/6780/-1,[{'activityID': '2014-09-24T21:54:00-CME-001'}],"[{'messageID': '20140925-AL-002', 'messageIssueTime': '2014-09-25T02:59Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/6781/1'}]"
2014-09-25T19:51:00-SEP-001,2014-09-25T19:51Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2014-09-25T20:53Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/6784/-1,[{'activityID': '2014-09-24T21:54:00-CME-001'}],"[{'messageID': '20140925-AL-003', 'messageIssueTime': '2014-09-25T20:53Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/6785/1'}, {'messageID': '20140925-AL-004', 'messageIssueTime': '2014-09-25T21:03Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/6786/1'}]"
2014-10-15T06:57:00-SEP-001,2014-10-15T06:57Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2014-10-15T07:17Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/6934/-1,"[{'activityID': '2014-10-14T19:00:00-CME-001'}, {'activityID': '2014-10-14T19:07:00-FLR-001'}]","[{'messageID': '20141015-AL-002', 'messageIssueTime': '2014-10-15T07:17Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/6935/1'}, {'messageID': '20141015-AL-004', 'messageIssueTime': '2014-10-15T16:08Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/6941/1'}]"
2014-11-02T21:10:00-SEP-001,2014-11-02T21:10Z,[{'displayName': 'GOES13: SEM/EPS >10 MeV'}],2014-11-02T21:33Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/7109/-1,[{'activityID': '2014-11-02T10:24:00-CME-001'}],"[{'messageID': '20141102-AL-001', 'messageIssueTime': '2014-11-02T21:33Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/7110/1'}, {'messageID': '20141102-AL-002', 'messageIssueTime': '2014-11-02T23:14Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/7112/1'}]"
2014-12-13T19:16:00-SEP-001,2014-12-13T19:16Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2014-12-14T18:42Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/7369/-1,[{'activityID': '2014-12-13T14:24:00-CME-001'}],"[{'messageID': '20141213-AL-001', 'messageIssueTime': '2014-12-13T19:39Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/7370/1'}, {'messageID': '20141213-AL-002', 'messageIssueTime': '2014-12-13T20:32Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/7371/1'}]"
2014-12-23T11:15:00-SEP-001,2014-12-23T11:15Z,[{'displayName': 'GOES13: SEM/EPS >10 MeV'}],2014-12-23T11:33Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/7456/-1,[{'activityID': '2014-12-21T13:30:00-CME-001'}],"[{'messageID': '20141223-AL-001', 'messageIssueTime': '2014-12-23T11:33Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/7457/1'}]"
2015-03-06T19:20:00-SEP-001,2015-03-06T19:20Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2015-03-06T19:56Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/7936/-1,"[{'activityID': '2015-03-05T17:06:00-FLR-001'}, {'activityID': '2015-03-05T20:36:00-CME-001'}, {'activityID': '2015-03-06T04:14:00-FLR-001'}, {'activityID': '2015-03-06T04:49:00-CME-001'}]","[{'messageID': '20150306-AL-002', 'messageIssueTime': '2015-03-06T19:50Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/7937/1'}, {'messageID': '20150306-AL-003', 'messageIssueTime': '2015-03-06T20:07Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/7938/1'}]"
2015-03-16T07:36:00-SEP-001,2015-03-16T07:36Z,[{'displayName': 'SOHO: COSTEP 15.8-39.8 MeV'}],2015-03-16T14:17Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/8024/-1,"[{'activityID': '2015-03-15T01:15:00-FLR-001'}, {'activityID': '2015-03-15T02:00:00-CME-001'}]","[{'messageID': '20150316-AL-002', 'messageIssueTime': '2015-03-16T13:51Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/8025/1'}]"
2015-06-18T09:25:00-SEP-001,2015-06-18T09:25Z,[{'displayName': 'GOES13: SEM/EPS >10 MeV'}],2015-06-18T20:55Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/8698/-1,"[{'activityID': '2015-06-18T00:34:00-FLR-001'}, {'activityID': '2015-06-18T01:25:00-CME-001'}]","[{'messageID': '20150618-AL-001', 'messageIssueTime': '2015-06-18T09:42Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/8699/1'}, {'messageID': '20150618-AL-002', 'messageIssueTime': '2015-06-18T12:29Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/8703/1'}]"
2015-06-18T15:30:00-SEP-001,2015-06-18T15:30Z,[{'displayName': 'SOHO: COSTEP 15.8-39.8 MeV'}],2015-06-18T16:21Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/8707/-1,"[{'activityID': '2015-06-18T00:34:00-FLR-001'}, {'activityID': '2015-06-18T01:25:00-CME-001'}]","[{'messageID': '20150618-AL-003', 'messageIssueTime': '2015-06-18T16:29Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/8708/1'}]"
2015-06-21T20:35:00-SEP-001,2015-06-21T20:35Z,[{'displayName': 'GOES13: SEM/EPS >10 MeV'}],2015-06-24T12:03Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/8743/-1,"[{'activityID': '2015-06-21T01:02:00-FLR-001'}, {'activityID': '2015-06-21T02:06:00-FLR-001'}, {'activityID': '2015-06-21T02:48:00-CME-001'}, {'activityID': '2015-06-21T09:38:00-FLR-001'}, {'activityID': '2015-06-21T15:40:00-IPS-001'}, {'activityID': '2015-06-21T18:10:00-FLR-001'}]","[{'messageID': '20150621-AL-002', 'messageIssueTime': '2015-06-21T20:47Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/8744/1'}, {'messageID': '20150621-AL-003', 'messageIssueTime': '2015-06-21T21:51Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/8747/1'}]"
2015-06-25T18:00:00-SEP-001,2015-06-25T18:00Z,[{'displayName': 'SOHO: COSTEP 15.8-39.8 MeV'}],2015-07-01T22:18Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/8822/-1,"[{'activityID': '2015-06-25T08:02:00-FLR-001'}, {'activityID': '2015-06-25T08:36:00-CME-001'}]",
2015-06-26T01:20:00-SEP-001,2015-06-26T01:20Z,[{'displayName': 'GOES13: SEM/EPS >10 MeV'}],2015-06-26T01:56Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/8819/-1,"[{'activityID': '2015-06-25T08:02:00-FLR-001'}, {'activityID': '2015-06-25T08:36:00-CME-001'}]","[{'messageID': '20150626-AL-001', 'messageIssueTime': '2015-06-26T01:32Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/8820/1'}, {'messageID': '20150626-AL-002', 'messageIssueTime': '2015-06-26T01:53Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/8821/1'}]"
2015-10-29T04:00:00-SEP-001,2015-10-29T04:00Z,[{'displayName': 'SOHO: COSTEP 15.8-39.8 MeV'}],2015-10-29T12:44Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/9582/-1,"[{'activityID': '2015-10-29T01:03:00-FLR-001'}, {'activityID': '2015-10-29T01:25:00-CME-001'}, {'activityID': '2015-10-29T02:48:00-CME-001'}]",
2015-10-29T04:35:00-SEP-001,2015-10-29T04:35Z,[{'displayName': 'GOES13: SEM/EPS >100 MeV'}],2015-10-29T04:55Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/9575/-1,"[{'activityID': '2015-10-29T01:03:00-FLR-001'}, {'activityID': '2015-10-29T01:25:00-CME-001'}, {'activityID': '2015-10-29T02:48:00-CME-001'}]","[{'messageID': '20151029-AL-001', 'messageIssueTime': '2015-10-29T04:55Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/9576/1'}, {'messageID': '20151029-AL-002', 'messageIssueTime': '2015-10-29T12:24Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/9579/1'}]"
2015-10-29T05:50:00-SEP-001,2015-10-29T05:50Z,[{'displayName': 'GOES13: SEM/EPS >10 MeV'}],2015-10-29T12:43Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/9581/-1,"[{'activityID': '2015-10-29T01:03:00-FLR-001'}, {'activityID': '2015-10-29T01:25:00-CME-001'}, {'activityID': '2015-10-29T02:48:00-CME-001'}]",
2016-01-02T02:48:00-SEP-001,2016-01-02T02:48Z,[{'displayName': 'SOHO: COSTEP 15.8-39.8 MeV'}],2016-01-02T04:45Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/9966/-1,"[{'activityID': '2016-01-01T23:10:00-FLR-001'}, {'activityID': '2016-01-01T23:12:00-CME-001'}]","[{'messageID': '20160102-AL-002', 'messageIssueTime': '2016-01-02T04:51Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/9967/1'}]"
2016-01-02T04:30:00-SEP-001,2016-01-02T04:30Z,[{'displayName': 'GOES13: SEM/EPS >10 MeV'}],2016-01-02T04:41Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/9964/-1,"[{'activityID': '2016-01-01T23:10:00-FLR-001'}, {'activityID': '2016-01-01T23:12:00-CME-001'}]","[{'messageID': '20160102-AL-001', 'messageIssueTime': '2016-01-02T04:41Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/9965/1'}]"
2017-04-18T23:39:00-SEP-001,2017-04-18T23:39Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2017-04-19T12:01Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/12463/-1,"[{'activityID': '2017-04-18T19:15:00-FLR-001'}, {'activityID': '2017-04-18T19:48:00-CME-001'}]","[{'messageID': '20170419-AL-001', 'messageIssueTime': '2017-04-19T00:04Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/12464/1'}, {'messageID': '20170419-AL-002', 'messageIssueTime': '2017-04-19T12:15Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/12467/1'}]"
2017-07-14T09:00:00-SEP-001,2017-07-14T09:00Z,[{'displayName': 'GOES13: SEM/EPS >10 MeV'}],2017-07-14T09:13Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/12759/-1,"[{'activityID': '2017-07-14T01:07:00-FLR-001'}, {'activityID': '2017-07-14T01:36:00-CME-001'}]","[{'messageID': '20170714-AL-001', 'messageIssueTime': '2017-07-14T09:13Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/12760/1'}, {'messageID': '20170714-AL-002', 'messageIssueTime': '2017-07-14T12:10Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/12762/1'}]"
2017-07-23T10:19:00-SEP-001,2017-07-23T10:19Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2017-07-23T10:46Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/12816/-1,[{'activityID': '2017-07-23T04:39:00-CME-001'}],"[{'messageID': '20170723-AL-001', 'messageIssueTime': '2017-07-23T10:46Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/12817/1'}, {'messageID': '20170723-AL-002', 'messageIssueTime': '2017-07-23T12:23Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/12818/1'}]"
2017-09-04T22:56:00-SEP-001,2017-09-04T22:56Z,[{'displayName': 'MODEL: REleASE:SOHO/EPHIN 15.8-39.8 MeV'}],2017-09-05T20:54Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/13004/-1,"[{'activityID': '2017-09-04T20:15:00-FLR-001'}, {'activityID': '2017-09-04T20:36:00-CME-001'}]",
2017-09-04T23:52:00-SEP-001,2017-09-04T23:52Z,[{'displayName': 'SOHO: COSTEP 15.8-39.8 MeV'}],2017-09-05T19:31Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/13000/-1,"[{'activityID': '2017-09-04T20:15:00-FLR-001'}, {'activityID': '2017-09-04T20:36:00-CME-001'}]",
2017-09-05T00:30:00-SEP-001,2017-09-05T00:30Z,[{'displayName': 'GOES13: SEM/EPS >10 MeV'}],2017-09-05T19:16Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/12984/-1,"[{'activityID': '2017-09-04T20:15:00-FLR-001'}, {'activityID': '2017-09-04T20:36:00-CME-001'}]","[{'messageID': '20170905-AL-001', 'messageIssueTime': '2017-09-05T00:42Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/12985/1'}, {'messageID': '20170905-AL-002', 'messageIssueTime': '2017-09-05T00:55Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/12986/1'}]"
2017-09-06T23:30:00-SEP-001,2017-09-06T23:30Z,[{'displayName': 'SOHO: COSTEP 15.8-39.8 MeV'}],2017-09-08T21:50Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/13081/-1,"[{'activityID': '2017-09-06T11:53:00-FLR-001'}, {'activityID': '2017-09-06T12:24:00-CME-001'}]",
2017-09-06T23:45:00-SEP-001,2017-09-06T23:45Z,[{'displayName': 'GOES13: SEM/EPS >10 MeV'}],2017-09-08T00:07Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/13036/-1,"[{'activityID': '2017-09-04T19:39:00-CME-001'}, {'activityID': '2017-09-04T20:15:00-FLR-001'}, {'activityID': '2017-09-04T20:36:00-CME-001'}, {'activityID': '2017-09-06T23:08:00-IPS-001'}]","[{'messageID': '20170907-AL-003', 'messageIssueTime': '2017-09-07T05:08Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/13037/1'}]"
2017-09-10T16:25:00-SEP-001,2017-09-10T16:25Z,[{'displayName': 'GOES13: SEM/EPS >100 MeV'}],2017-09-10T16:41Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/13101/-1,"[{'activityID': '2017-09-10T15:35:00-FLR-001'}, {'activityID': '2017-09-10T16:09:00-CME-001'}]","[{'messageID': '20170910-AL-002', 'messageIssueTime': '2017-09-10T16:41Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/13102/1'}, {'messageID': '20170912-AL-001', 'messageIssueTime': '2017-09-12T14:53Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/13127/1'}]"
2017-09-10T16:45:00-SEP-001,2017-09-10T16:45Z,[{'displayName': 'GOES13: SEM/EPS >10 MeV'}],2017-09-10T16:58Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/13104/-1,"[{'activityID': '2017-09-10T15:35:00-FLR-001'}, {'activityID': '2017-09-10T16:09:00-CME-001'}]","[{'messageID': '20170910-AL-004', 'messageIssueTime': '2017-09-10T16:58Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/13105/1'}, {'messageID': '20170910-AL-005', 'messageIssueTime': '2017-09-10T17:08Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/13106/1'}]"
2017-09-10T20:00:00-SEP-001,2017-09-10T20:00Z,[{'displayName': 'SOHO: COSTEP 15.8-39.8 MeV'}],2017-09-10T22:41Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/13112/-1,"[{'activityID': '2017-09-10T15:35:00-FLR-001'}, {'activityID': '2017-09-10T16:09:00-CME-001'}]","[{'messageID': '20170910-AL-008', 'messageIssueTime': '2017-09-10T22:56Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/13113/1'}, {'messageID': '20170912-AL-002', 'messageIssueTime': '2017-09-12T14:55Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/13128/1'}]"
2017-09-13T05:33:00-SEP-001,2017-09-13T05:33Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2017-09-13T06:02Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/13134/-1,"[{'activityID': '2017-09-10T16:09:00-CME-001'}, {'activityID': '2017-09-12T07:23:00-FLR-001'}, {'activityID': '2017-09-12T19:03:00-FLR-001'}]","[{'messageID': '20170913-AL-001', 'messageIssueTime': '2017-09-13T06:02Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/13135/1'}, {'messageID': '20170913-AL-002', 'messageIssueTime': '2017-09-13T13:09Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/13136/1'}, {'messageID': '20170915-AL-003', 'messageIssueTime': '2017-09-15T15:09Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/13159/1'}, {'messageID': '20170916-AL-001', 'messageIssueTime': '2017-09-16T04:47Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/13162/1'}, {'messageID': '20170916-AL-004', 'messageIssueTime': '2017-09-16T13:50Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/13166/1'}]"
2017-09-17T23:40:00-SEP-001,2017-09-17T23:40Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2017-09-18T00:07Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/13186/-1,"[{'activityID': '2017-09-17T12:09:00-CME-001'}, {'activityID': '2017-09-17T14:24:00-CME-001'}]","[{'messageID': '20170918-AL-001', 'messageIssueTime': '2017-09-18T00:07Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/13187/1'}, {'messageID': '20170918-AL-002', 'messageIssueTime': '2017-09-18T00:13Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/13188/1'}]"
2020-11-30T04:26:00-SEP-001,2020-11-30T04:26Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2020-12-01T16:22Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/16166/-1,"[{'activityID': '2020-11-29T12:34:00-FLR-001'}, {'activityID': '2020-11-29T13:24:00-CME-001'}]","[{'messageID': '20201130-AL-001', 'messageIssueTime': '2020-11-30T04:43Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/16167/1'}, {'messageID': '20201130-AL-002', 'messageIssueTime': '2020-11-30T13:29Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/16168/1'}]"
2020-11-30T14:16:00-SEP-001,2020-11-30T14:16Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2020-12-01T15:54Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/16169/-1,[{'activityID': '2020-11-26T21:24:00-CME-001'}],"[{'messageID': '20201130-AL-003', 'messageIssueTime': '2020-11-30T14:46Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/16170/1'}]"
2021-05-29T03:00:00-SEP-001,2021-05-29T03:00Z,[{'displayName': 'GOES-P: SEISS >10 MeV'}],2021-05-29T15:15Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/17004/-1,"[{'activityID': '2021-05-28T22:19:00-FLR-001'}, {'activityID': '2021-05-28T23:12:00-CME-001'}]","[{'messageID': '20210529-AL-001', 'messageIssueTime': '2021-05-29T03:09Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/17005/1'}, {'messageID': '20210529-AL-002', 'messageIssueTime': '2021-05-29T03:47Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/17010/1'}]"
2021-07-09T18:05:00-SEP-001,2021-07-09T18:05Z,[{'displayName': 'MODEL: REleASE:SOHO/EPHIN 15.8-39.8 MeV'}],2021-07-09T19:11Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/17241/-1,"[{'activityID': '2021-07-09T17:15:00-FLR-001'}, {'activityID': '2021-07-09T17:36:00-CME-001'}]","[{'messageID': '20210709-AL-001', 'messageIssueTime': '2021-07-09T19:18Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/17248/1'}, {'messageID': '20210709-AL-002', 'messageIssueTime': '2021-07-09T19:45Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/17252/1'}]"
2021-10-09T07:51:00-SEP-001,2021-10-09T07:51Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2021-10-09T08:07Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/17919/-1,"[{'activityID': '2021-10-09T06:19:00-FLR-001'}, {'activityID': '2021-10-09T07:09:00-CME-001'}]","[{'messageID': '20211009-AL-001', 'messageIssueTime': '2021-10-09T08:07Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/17920/1'}, {'messageID': '20211009-AL-002', 'messageIssueTime': '2021-10-09T13:50Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/17924/1'}]"
2021-10-28T16:16:00-SEP-001,2021-10-28T16:16Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2021-10-28T16:35Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/18099/-1,"[{'activityID': '2021-10-28T15:17:00-FLR-001'}, {'activityID': '2021-10-28T15:53:00-CME-001'}]","[{'messageID': '20211028-AL-003', 'messageIssueTime': '2021-10-28T16:35Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/18100/1'}, {'messageID': '20211028-AL-006', 'messageIssueTime': '2021-10-28T17:02Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/18104/1'}]"
2021-10-28T16:35:00-SEP-001,2021-10-28T16:35Z,[{'displayName': 'GOES-P: SEISS >100 MeV'}],2021-10-28T16:47Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/18101/-1,"[{'activityID': '2021-10-28T15:17:00-FLR-001'}, {'activityID': '2021-10-28T15:53:00-CME-001'}]","[{'messageID': '20211028-AL-004', 'messageIssueTime': '2021-10-28T16:47Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/18102/1'}, {'messageID': '20211028-AL-005', 'messageIssueTime': '2021-10-28T16:57Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/18103/1'}, {'messageID': '20211028-AL-007', 'messageIssueTime': '2021-10-28T17:12Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/18105/1'}]"
2021-10-28T17:39:00-SEP-001,2021-10-28T17:39Z,[{'displayName': 'SOHO: COSTEP 15.8-39.8 MeV'}],2021-10-29T15:53Z,4,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/18124/-1,"[{'activityID': '2021-10-28T15:17:00-FLR-001'}, {'activityID': '2021-10-28T15:53:00-CME-001'}]",
2021-10-28T17:40:00-SEP-001,2021-10-28T17:40Z,[{'displayName': 'GOES-P: SEISS >10 MeV'}],2021-10-28T17:53Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/18108/-1,"[{'activityID': '2021-10-28T15:17:00-FLR-001'}, {'activityID': '2021-10-28T15:53:00-CME-001'}]","[{'messageID': '20211028-AL-008', 'messageIssueTime': '2021-10-28T17:53Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/18109/1'}, {'messageID': '20211028-AL-009', 'messageIssueTime': '2021-10-28T18:16Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/18110/1'}]"
2021-10-28T18:28:00-SEP-001,2021-10-28T18:28Z,[{'displayName': 'MODEL: REleASE:SOHO/EPHIN 15.8-39.8 MeV'}],2021-10-28T18:43Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/18111/-1,"[{'activityID': '2021-10-28T15:17:00-FLR-001'}, {'activityID': '2021-10-28T15:53:00-CME-001'}]",
